"Depth","Column","Parameter","Process","Coefficient","SRC","R2","adjR2"
60,1,"eta_SP_reduction","Denitrification",-0.401869480379682,-0.158596895740219,0.980723879448379,0.980125655017466
60,1,"eta_18O_reduction","Denitrification",-0.636802346695503,-0.915911788986366,0.980723879448379,0.980125655017466
60,1,"BD","Reduction",59.4706996458732,0.925252799322491,0.922621614621293,0.920220216454367
60,1,"eta_SP_diffusion","Reduction",-0.138785112012876,-0.00973476552629082,0.922621614621293,0.920220216454367
60,1,"eta_18O_diffusion","Reduction",-0.00808163925560313,-0.000532325736068889,0.922621614621293,0.920220216454367
60,1,"SP_nitrification","Reduction",0.116150997576209,0.0586543577764065,0.922621614621293,0.920220216454367
60,1,"d18O_nitrification","Reduction",-0.0657547440781635,-0.0484287736875622,0.922621614621293,0.920220216454367
60,1,"SP_denitrification","Reduction",-0.0746321023731389,-0.0925487803585585,0.922621614621293,0.920220216454367
60,1,"d18O_denitrification","Reduction",-0.114470897532554,-0.0887084803725592,0.922621614621293,0.920220216454367
60,1,"eta_SP_reduction","Reduction",0.181930694781043,0.071531948684365,0.922621614621293,0.920220216454367
60,1,"eta_18O_reduction","Reduction",-0.0953437538421636,-0.136623580195366,0.922621614621293,0.920220216454367
60,2,"BD","Nitrification",-23.4694206805416,-0.471032685021545,0.943305786016639,0.941546310410259
60,2,"eta_SP_diffusion","Nitrification",0.622087807859022,0.0534707241617622,0.943305786016639,0.941546310410259
60,2,"eta_18O_diffusion","Nitrification",-0.417204458773569,-0.0374989843945708,0.943305786016639,0.941546310410259
60,2,"SP_nitrification","Nitrification",-0.0981328517154333,-0.0612443752252837,0.943305786016639,0.941546310410259
60,2,"d18O_nitrification","Nitrification",0.0399960230898304,0.0366711656566589,0.943305786016639,0.941546310410259
60,2,"SP_denitrification","Nitrification",-0.424049286547468,-0.689664711448073,0.943305786016639,0.941546310410259
60,2,"d18O_denitrification","Nitrification",0.170393776607553,0.168297632606526,0.943305786016639,0.941546310410259
60,2,"eta_SP_reduction","Nitrification",0.589766008019076,0.282514072736414,0.943305786016639,0.941546310410259
60,2,"eta_18O_reduction","Nitrification",-0.210655250148454,-0.368558009975182,0.943305786016639,0.941546310410259
60,2,"BD","Denitrification",13.3915018271036,0.225290831135889,0.932166897336494,0.93006173208142
60,2,"eta_SP_diffusion","Denitrification",-0.706950063365259,-0.0509352769371226,0.932166897336494,0.93006173208142
60,2,"eta_18O_diffusion","Denitrification",-0.818181469115431,-0.061643283155866,0.932166897336494,0.93006173208142
60,2,"SP_nitrification","Denitrification",0.162918897659957,0.0852292781087384,0.932166897336494,0.93006173208142
60,2,"d18O_nitrification","Denitrification",0.0538926153460972,0.0414192969055818,0.932166897336494,0.93006173208142
60,2,"SP_denitrification","Denitrification",0.181037250357514,0.246805691534456,0.932166897336494,0.93006173208142
60,2,"d18O_denitrification","Denitrification",0.37169670307266,0.307736170533984,0.932166897336494,0.93006173208142
60,2,"eta_SP_reduction","Denitrification",-0.291313524670936,-0.116973249328394,0.932166897336494,0.93006173208142
60,2,"eta_18O_reduction","Denitrification",-0.570566293075632,-0.836768333261962,0.932166897336494,0.93006173208142
60,2,"BD","Reduction",95.4676332706355,0.95422124768789,0.958470775333918,0.95718193732704
60,2,"eta_SP_diffusion","Reduction",-0.0718620612609188,-0.00307615559362386,0.958470775333918,0.95718193732704
60,2,"eta_18O_diffusion","Reduction",0.0363258909351978,0.00162603950044742,0.958470775333918,0.95718193732704
60,2,"SP_nitrification","Reduction",0.19993383643363,0.062141587097638,0.958470775333918,0.95718193732704
60,2,"d18O_nitrification","Reduction",-0.0264899052541836,-0.0120957433092478,0.958470775333918,0.95718193732704
60,2,"SP_denitrification","Reduction",-0.0917865296607411,-0.0743438195797059,0.958470775333918,0.95718193732704
60,2,"d18O_denitrification","Reduction",-0.0407285860400265,-0.0200340089573193,0.958470775333918,0.95718193732704
60,2,"eta_SP_reduction","Reduction",0.00387397895448873,0.000924191261049282,0.958470775333918,0.95718193732704
60,2,"eta_18O_reduction","Reduction",-0.141844597395761,-0.12359207339125,0.958470775333918,0.95718193732704
60,3,"BD","Nitrification",-12.9435377561646,-0.200525354964661,0.957857575697626,0.956549707357207
60,3,"eta_SP_diffusion","Nitrification",0.62136448253798,0.0434009720130285,0.957857575697626,0.956549707357207
60,3,"eta_18O_diffusion","Nitrification",0.185729034826671,0.012390552646272,0.957857575697626,0.956549707357207
60,3,"SP_nitrification","Nitrification",-0.0795339795213544,-0.0380607727099279,0.957857575697626,0.956549707357207
60,3,"d18O_nitrification","Nitrification",0.0243457853591527,0.0177619233635305,0.957857575697626,0.956549707357207
60,3,"SP_denitrification","Nitrification",-0.55261136748136,-0.701905230021575,0.957857575697626,0.956549707357207
60,3,"d18O_denitrification","Nitrification",0.180020783194246,0.138806334374969,0.957857575697626,0.956549707357207
60,3,"eta_SP_reduction","Nitrification",0.961949698379447,0.371767610913494,0.957857575697626,0.956549707357207
60,3,"eta_18O_reduction","Nitrification",-0.35878644400438,-0.528917634166764,0.957857575697626,0.956549707357207
60,3,"BD","Denitrification",-37.6871936281337,-0.435043906813552,0.831733933207417,0.826511882858681
60,3,"eta_SP_diffusion","Denitrification",-0.614006969631058,-0.0319557727673252,0.831733933207417,0.826511882858681
60,3,"eta_18O_diffusion","Denitrification",-0.46131051215206,-0.0229312230747701,0.831733933207417,0.826511882858681
60,3,"SP_nitrification","Denitrification",-0.0703470285252045,-0.0250838178186878,0.831733933207417,0.826511882858681
60,3,"d18O_nitrification","Denitrification",-0.0331307052491532,-0.0180102555989131,0.831733933207417,0.826511882858681
60,3,"SP_denitrification","Denitrification",0.269002931670501,0.254588433988103,0.831733933207417,0.826511882858681
60,3,"d18O_denitrification","Denitrification",0.316456873858789,0.181812678367728,0.831733933207417,0.826511882858681
60,3,"eta_SP_reduction","Denitrification",-0.535418209126025,-0.154182583079514,0.831733933207417,0.826511882858681
60,3,"eta_18O_reduction","Denitrification",-0.687037135081811,-0.754666766309732,0.831733933207417,0.826511882858681
60,3,"BD","Reduction",-19.9493709662626,-0.33972944740171,0.426094697027914,0.408283842797746
60,3,"eta_SP_diffusion","Reduction",-0.248533806030578,-0.0190821009517599,0.426094697027914,0.408283842797746
60,3,"eta_18O_diffusion","Reduction",0.0550488725272524,0.00403689070497942,0.426094697027914,0.408283842797746
60,3,"SP_nitrification","Reduction",-0.179946062657653,-0.0946574768479126,0.426094697027914,0.408283842797746
60,3,"d18O_nitrification","Reduction",-0.166458091551845,-0.133493094864239,0.426094697027914,0.408283842797746
60,3,"SP_denitrification","Reduction",-0.0620248851024362,-0.0865988889384064,0.426094697027914,0.408283842797746
60,3,"d18O_denitrification","Reduction",-0.298798806343264,-0.253252175271678,0.426094697027914,0.408283842797746
60,3,"eta_SP_reduction","Reduction",0.0433367738589736,0.0184104096900545,0.426094697027914,0.408283842797746
60,3,"eta_18O_reduction","Reduction",0.274049415195656,0.444087539960855,0.426094697027914,0.408283842797746
60,4,"BD","Nitrification",-44.9847702911411,-0.768595007060647,0.980878371165027,0.980284941304631
60,4,"eta_SP_diffusion","Nitrification",1.77246284833068,0.145574582995857,0.980878371165027,0.980284941304631
60,4,"eta_18O_diffusion","Nitrification",-0.834030597468252,-0.062514068137465,0.980878371165027,0.980284941304631
60,4,"SP_nitrification","Nitrification",-0.265110751764981,-0.14039577619861,0.980878371165027,0.980284941304631
60,4,"d18O_nitrification","Nitrification",0.0977918880595567,0.0769951755512525,0.980878371165027,0.980284941304631
60,4,"SP_denitrification","Nitrification",-0.340430384433482,-0.457523311610254,0.980878371165027,0.980284941304631
60,4,"d18O_denitrification","Nitrification",0.125259573728151,0.105468773730484,0.980878371165027,0.980284941304631
60,4,"eta_SP_reduction","Nitrification",0.272852725411666,0.11143047478844,0.980878371165027,0.980284941304631
60,4,"eta_18O_reduction","Nitrification",-0.098661862966476,-0.149287197685693,0.980878371165027,0.980284941304631
60,4,"BD","Denitrification",-25.1710730614291,-0.622161229450817,0.908824681524006,0.905995102674751
60,4,"eta_SP_diffusion","Denitrification",-0.760077288995358,-0.0903098939017009,0.908824681524006,0.905995102674751
60,4,"eta_18O_diffusion","Denitrification",-1.96880731313143,-0.213485387593078,0.908824681524006,0.905995102674751
60,4,"SP_nitrification","Denitrification",0.160355230302592,0.122851084050282,0.908824681524006,0.905995102674751
60,4,"d18O_nitrification","Denitrification",0.227676977972619,0.259327732607634,0.908824681524006,0.905995102674751
60,4,"SP_denitrification","Denitrification",0.147320252413782,0.286428697622194,0.908824681524006,0.905995102674751
60,4,"d18O_denitrification","Denitrification",0.285008768646001,0.347168530503768,0.908824681524006,0.905995102674751
60,4,"eta_SP_reduction","Denitrification",-0.0934498551527079,-0.0552107287493366,0.908824681524006,0.905995102674751
60,4,"eta_18O_reduction","Denitrification",-0.207653821349179,-0.454550713663936,0.908824681524006,0.905995102674751
60,4,"BD","Reduction",38.5458542957198,0.849907590772458,0.810726290887822,0.80485227922572
60,4,"eta_SP_diffusion","Reduction",0.348351553601263,0.0369222489722227,0.810726290887822,0.80485227922572
60,4,"eta_18O_diffusion","Reduction",-1.99797503015201,-0.193262598896914,0.810726290887822,0.80485227922572
60,4,"SP_nitrification","Reduction",0.0420871204854149,0.0287632459695662,0.810726290887822,0.80485227922572
60,4,"d18O_nitrification","Reduction",0.138425763786175,0.14064995314428,0.810726290887822,0.80485227922572
60,4,"SP_denitrification","Reduction",-0.118872229587582,-0.20617086887548,0.810726290887822,0.80485227922572
60,4,"d18O_denitrification","Reduction",0.071240668748094,0.0774110459753196,0.810726290887822,0.80485227922572
60,4,"eta_SP_reduction","Reduction",0.0392952759823555,0.0207099003439798,0.810726290887822,0.80485227922572
60,4,"eta_18O_reduction","Reduction",0.0072520772682492,0.0141611217865043,0.810726290887822,0.80485227922572
60,5,"BD","Nitrification",-6.18392514789396,-0.114740314614284,0.965276062965265,0.964198423540049
60,5,"eta_SP_diffusion","Nitrification",0.135040896418636,0.0105060867350695,0.965276062965265,0.964198423540049
60,5,"eta_18O_diffusion","Nitrification",-0.163065515424979,-0.0131719141461387,0.965276062965265,0.964198423540049
60,5,"SP_nitrification","Nitrification",-0.0136353489015074,-0.00751519941635783,0.965276062965265,0.964198423540049
60,5,"d18O_nitrification","Nitrification",0.0184446806742708,0.0162474994838439,0.965276062965265,0.964198423540049
60,5,"SP_denitrification","Nitrification",-0.426709258525702,-0.625367640015741,0.965276062965265,0.964198423540049
60,5,"d18O_denitrification","Nitrification",0.13564933834717,0.125140638500069,0.965276062965265,0.964198423540049
60,5,"eta_SP_reduction","Nitrification",0.898857877286048,0.398077053458558,0.965276062965265,0.964198423540049
60,5,"eta_18O_reduction","Nitrification",-0.323319183661953,-0.540908977851149,0.965276062965265,0.964198423540049
60,5,"BD","Denitrification",6.72359619574998,0.10282067340825,0.97524627714901,0.974478058163979
60,5,"eta_SP_diffusion","Denitrification",0.148013109617982,0.0094908008694489,0.97524627714901,0.974478058163979
60,5,"eta_18O_diffusion","Denitrification",-0.149111166394586,-0.00992713527700919,0.97524627714901,0.974478058163979
60,5,"SP_nitrification","Denitrification",0.046956001212963,0.0213300742858639,0.97524627714901,0.974478058163979
60,5,"d18O_nitrification","Denitrification",-0.0334876737822814,-0.0243123746868392,0.97524627714901,0.974478058163979
60,5,"SP_denitrification","Denitrification",0.220097398502132,0.265855259660517,0.97524627714901,0.974478058163979
60,5,"d18O_denitrification","Denitrification",0.285743872950972,0.217262424891269,0.97524627714901,0.974478058163979
60,5,"eta_SP_reduction","Denitrification",-0.453135405060701,-0.165398330128446,0.97524627714901,0.974478058163979
60,5,"eta_18O_reduction","Denitrification",-0.690282486855391,-0.951801927797552,0.97524627714901,0.974478058163979
60,5,"BD","Reduction",32.694898026858,0.787462214153852,0.861151331520524,0.85684223491254
60,5,"eta_SP_diffusion","Reduction",-0.00159920082275342,-0.000161501514168437,0.861151331520524,0.85684223491254
60,5,"eta_18O_diffusion","Reduction",0.0591891999406618,0.0062062198734263,0.861151331520524,0.85684223491254
60,5,"SP_nitrification","Reduction",0.138118276891508,0.0988151034830965,0.861151331520524,0.85684223491254
60,5,"d18O_nitrification","Reduction",-0.0528867960791389,-0.0604728689872569,0.861151331520524,0.85684223491254
60,5,"SP_denitrification","Reduction",-0.0557870457148284,-0.106129135388948,0.861151331520524,0.85684223491254
60,5,"d18O_denitrification","Reduction",-0.165966230244846,-0.198745974281739,0.861151331520524,0.85684223491254
60,5,"eta_SP_reduction","Reduction",0.0973951039613296,0.0559900899222351,0.861151331520524,0.85684223491254
60,5,"eta_18O_reduction","Reduction",0.173035546715922,0.375773344259265,0.861151331520524,0.85684223491254
60,6,"BD","Nitrification",-1.34842666387188,-0.0214019428852992,0.970985784919757,0.970085343762094
60,6,"eta_SP_diffusion","Nitrification",-0.0474854238740378,-0.00330290987578601,0.970985784919757,0.970085343762094
60,6,"eta_18O_diffusion","Nitrification",0.0214420013215634,0.00132271470253099,0.970985784919757,0.970085343762094
60,6,"SP_nitrification","Nitrification",-0.0647903935624964,-0.0306626116591847,0.970985784919757,0.970085343762094
60,6,"d18O_nitrification","Nitrification",0.0579781607311833,0.0413040317548827,0.970985784919757,0.970085343762094
60,6,"SP_denitrification","Nitrification",-0.467580579013385,-0.568594504993177,0.970985784919757,0.970085343762094
60,6,"d18O_denitrification","Nitrification",0.229662803803562,0.177011722585644,0.970985784919757,0.970085343762094
60,6,"eta_SP_reduction","Nitrification",1.02137767650308,0.388922114165307,0.970985784919757,0.970085343762094
60,6,"eta_18O_reduction","Nitrification",-0.508599977010905,-0.744093637427861,0.970985784919757,0.970085343762094
60,6,"BD","Denitrification",0.588772864854523,0.00970644009041396,0.976205561525308,0.975467113434714
60,6,"eta_SP_diffusion","Denitrification",-0.177539979118863,-0.0128268168051801,0.976205561525308,0.975467113434714
60,6,"eta_18O_diffusion","Denitrification",-0.0275137106025064,-0.00176293520516865,0.976205561525308,0.975467113434714
60,6,"SP_nitrification","Denitrification",0.0560479435440623,0.0275514544502398,0.976205561525308,0.975467113434714
60,6,"d18O_nitrification","Denitrification",-0.0116474808397043,-0.00861879080888195,0.976205561525308,0.975467113434714
60,6,"SP_denitrification","Denitrification",0.257609114297899,0.325382162699899,0.976205561525308,0.975467113434714
60,6,"d18O_denitrification","Denitrification",0.244407330240106,0.19566444533004,0.976205561525308,0.975467113434714
60,6,"eta_SP_reduction","Denitrification",-0.568789560735401,-0.224964616939811,0.976205561525308,0.975467113434714
60,6,"eta_18O_reduction","Denitrification",-0.554529494052607,-0.842679110334895,0.976205561525308,0.975467113434714
60,6,"BD","Reduction",6.94073880156837,0.12985918842625,0.979366435756938,0.978726083763188
