"variable","column","depth","bandwidth","cost"
"N2O",3,120,11.0698370408966,2.08973353280026
"SP",3,120,11.0698370408966,7.31033865719324
"d18O",3,120,11.0698370408966,4.60916540763178
"N2O",4,120,11.0698370408966,2.70448090543347
"SP",4,120,11.0698370408966,3.64924781419124
"d18O",4,120,11.0698370408966,4.62135462054475
"N2O",5,120,11.0698370408966,0.315692874899345
"SP",5,120,11.0698370408966,7.40581154961529
"d18O",5,120,11.0698370408966,2.0134942582102
"N2O",6,120,11.0698370408966,0.27666978068476
"SP",6,120,11.0698370408966,10.2555615220691
"d18O",6,120,11.0698370408966,3.14594890821765
"N2O",7,120,11.0698370408966,1.54662760876009
"SP",7,120,11.0698370408966,5.01901990578104
"d18O",7,120,11.0698370408966,2.92220884470807
"N2O",8,120,11.0698370408966,1.55929326761777
"SP",8,120,11.0698370408966,10.8834353092512
"d18O",8,120,11.0698370408966,2.67970722197173
"N2O",9,120,11.0698370408966,2.97086273586746
"SP",9,120,11.0698370408966,6.74034917619084
"d18O",9,120,11.0698370408966,8.27970265834051
"N2O",10,120,11.0698370408966,1.02989405448881
"SP",10,120,11.0698370408966,6.21291179804098
"d18O",10,120,11.0698370408966,4.7220416034893
"N2O",11,120,11.0698370408966,3.29348535822704
"SP",11,120,11.0698370408966,3.62265179592361
"d18O",11,120,11.0698370408966,5.66493686638911
"N2O",12,120,11.0698370408966,4.85309680467951
"SP",12,120,11.0698370408966,2.97061717001037
"d18O",12,120,11.0698370408966,6.88500050784722
"N2O",1,7.5,11.7677344682513,0.775904591569696
"SP",1,7.5,11.7677344682513,9.11971416532139
"d18O",1,7.5,11.7677344682513,4.06382372996539
"N2O",2,7.5,11.7677344682513,0.060096492459391
"SP",2,7.5,11.7677344682513,7.69846359776015
"d18O",2,7.5,11.7677344682513,2.3116906121216
"N2O",3,7.5,11.7677344682513,0.239695500355179
"SP",3,7.5,11.7677344682513,6.53783040970426
"d18O",3,7.5,11.7677344682513,1.3556281066601
"N2O",4,7.5,11.7677344682513,0.45966206936663
"SP",4,7.5,11.7677344682513,6.52045761221337
"d18O",4,7.5,11.7677344682513,3.32178884977829
"N2O",5,7.5,11.7677344682513,0.191939313424374
"SP",5,7.5,11.7677344682513,9.42291488067166
"d18O",5,7.5,11.7677344682513,2.0553072164553
"N2O",6,7.5,11.7677344682513,0.729175817181575
"SP",6,7.5,11.7677344682513,10.2301077707176
"d18O",6,7.5,11.7677344682513,3.87079734726134
"N2O",7,7.5,11.7677344682513,0.284650401322224
"SP",7,7.5,11.7677344682513,11.7636981373511
"d18O",7,7.5,11.7677344682513,2.5522174486461
"N2O",8,7.5,11.7677344682513,0.608425850919024
"SP",8,7.5,11.7677344682513,10.8789389855257
"d18O",8,7.5,11.7677344682513,2.52769276632956
"N2O",9,7.5,11.7677344682513,0.0890736104769331
"SP",9,7.5,11.7677344682513,11.8883506725713
"d18O",9,7.5,11.7677344682513,1.47993246796727
"N2O",10,7.5,11.7677344682513,0.177528061814208
"SP",10,7.5,11.7677344682513,13.1434129268186
"d18O",10,7.5,11.7677344682513,2.63721017186815
"N2O",11,7.5,11.7677344682513,0.231323678747123
"SP",11,7.5,11.7677344682513,6.79556598860083
"d18O",11,7.5,11.7677344682513,1.99919822214075
"N2O",12,7.5,11.7677344682513,2.98573954030044
"SP",12,7.5,11.7677344682513,7.58597709700282
"d18O",12,7.5,11.7677344682513,5.41384076173502
"N2O",1,30,11.7677344682513,0.346336355345534
"SP",1,30,11.7677344682513,7.75839430032306
"d18O",1,30,11.7677344682513,1.88679279622217
"N2O",2,30,11.7677344682513,0.725914724126203
"SP",2,30,11.7677344682513,6.99322899144773
"d18O",2,30,11.7677344682513,1.99584904028445
"N2O",3,30,11.7677344682513,0.174582641458029
"SP",3,30,11.7677344682513,6.7556383005213
"d18O",3,30,11.7677344682513,3.12603527947109
"N2O",4,30,11.7677344682513,0.274442574062196
"SP",4,30,11.7677344682513,7.74884831560919
"d18O",4,30,11.7677344682513,2.22124540064492
"N2O",5,30,11.7677344682513,0.788925299359962
"SP",5,30,11.7677344682513,11.2461226198629
"d18O",5,30,11.7677344682513,3.09315987938889
"N2O",6,30,11.7677344682513,0.76109913960155
"SP",6,30,11.7677344682513,7.56806654057612
"d18O",6,30,11.7677344682513,1.87593714621592
"N2O",7,30,11.7677344682513,0.275249230450808
"SP",7,30,11.7677344682513,9.56554240676034
"d18O",7,30,11.7677344682513,0.989530723893223
"N2O",8,30,11.7677344682513,0.778445791699025
"SP",8,30,11.7677344682513,11.0956835068544
"d18O",8,30,11.7677344682513,2.09404146408258
"N2O",9,30,11.7677344682513,1.00768846075963
"SP",9,30,11.7677344682513,6.83860111375992
"d18O",9,30,11.7677344682513,2.67716734136151
"N2O",10,30,11.7677344682513,0.270946268656676
"SP",10,30,11.7677344682513,10.4035259342628
"d18O",10,30,11.7677344682513,3.58183096329484
"N2O",11,30,11.7677344682513,0.705528566800022
"SP",11,30,11.7677344682513,6.99960238853545
"d18O",11,30,11.7677344682513,3.31559884368132
"N2O",12,30,11.7677344682513,1.78257755692431
"SP",12,30,11.7677344682513,5.20812545231753
"d18O",12,30,11.7677344682513,2.91011100641946
"N2O",1,60,11.7677344682513,0.607864315913661
"SP",1,60,11.7677344682513,3.59251953599739
"d18O",1,60,11.7677344682513,3.37294847303988
"N2O",2,60,11.7677344682513,1.16365010941099
"SP",2,60,11.7677344682513,5.41693122071489
"d18O",2,60,11.7677344682513,3.05065152341181
"N2O",3,60,11.7677344682513,1.50009354164912
"SP",3,60,11.7677344682513,6.18383959888146
"d18O",3,60,11.7677344682513,4.18636207345608
"N2O",4,60,11.7677344682513,1.69042657155617
"SP",4,60,11.7677344682513,8.11366922648966
"d18O",4,60,11.7677344682513,3.61028913570548
"N2O",5,60,11.7677344682513,0.35889652402497
"SP",5,60,11.7677344682513,7.93342597126003
"d18O",5,60,11.7677344682513,1.61339774283942
"N2O",6,60,11.7677344682513,0.307975290017164
"SP",6,60,11.7677344682513,9.28868341126019
"d18O",6,60,11.7677344682513,1.42349043367477
"N2O",7,60,11.7677344682513,1.47870770593655
"SP",7,60,11.7677344682513,5.55880819895272
"d18O",7,60,11.7677344682513,4.42024696713143
"N2O",8,60,11.7677344682513,1.25208211728698
"SP",8,60,11.7677344682513,9.78071534085939
"d18O",8,60,11.7677344682513,5.99276584856719
"N2O",9,60,11.7677344682513,1.24590833841874
"SP",9,60,11.7677344682513,6.27273441285581
"d18O",9,60,11.7677344682513,5.27572433391538
"N2O",10,60,11.7677344682513,1.02762737253295
"SP",10,60,11.7677344682513,10.2251015314695
"d18O",10,60,11.7677344682513,1.80170427779499
"N2O",11,60,11.7677344682513,1.42047300075024
"SP",11,60,11.7677344682513,4.9799957455827
"d18O",11,60,11.7677344682513,4.97335231927357
"N2O",12,60,11.7677344682513,2.74124841933573
"SP",12,60,11.7677344682513,3.99877376408031
"d18O",12,60,11.7677344682513,4.51063768321232
"N2O",1,90,11.7677344682513,0.734661315053852
"SP",1,90,11.7677344682513,2.71381237977442
"d18O",1,90,11.7677344682513,4.51783220119817
"N2O",2,90,11.7677344682513,1.48014188715714
"SP",2,90,11.7677344682513,4.50145410473525
"d18O",2,90,11.7677344682513,3.74017076884151
"N2O",3,90,11.7677344682513,2.01790694489224
"SP",3,90,11.7677344682513,7.95588915829132
"d18O",3,90,11.7677344682513,3.46288948522863
"N2O",4,90,11.7677344682513,2.39019026199114
"SP",4,90,11.7677344682513,7.02235291065021
"d18O",4,90,11.7677344682513,5.1509509670122
"N2O",5,90,11.7677344682513,0.339056573934051
"SP",5,90,11.7677344682513,10.5971964007611
"d18O",5,90,11.7677344682513,1.97443356381226
"N2O",6,90,11.7677344682513,0.193537521904043
"SP",6,90,11.7677344682513,3.86645770694314
"d18O",6,90,11.7677344682513,2.35399644128801
"N2O",7,90,11.7677344682513,1.29153518188711
"SP",7,90,11.7677344682513,8.31312445043485
"d18O",7,90,11.7677344682513,4.65172159835302
"N2O",8,90,11.7677344682513,1.22643995456667
"SP",8,90,11.7677344682513,10.5371715187128
"d18O",8,90,11.7677344682513,4.94588010212142
"N2O",9,90,11.7677344682513,2.13477611488829
"SP",9,90,11.7677344682513,3.52288248241817
"d18O",9,90,11.7677344682513,4.1964608010688
"N2O",10,90,11.7677344682513,1.28354391344564
"SP",10,90,11.7677344682513,10.2684902049774
"d18O",10,90,11.7677344682513,2.5302309679924
"N2O",11,90,11.7677344682513,2.58283215956126
"SP",11,90,11.7677344682513,4.16218628901904
"d18O",11,90,11.7677344682513,5.27804885338269
"N2O",12,90,11.7677344682513,3.72235429176313
"SP",12,90,11.7677344682513,2.48031996059424
"d18O",12,90,11.7677344682513,4.15025717674065
"N2O",1,120,11.7677344682513,0.795820807017995
"SP",1,120,11.7677344682513,2.77039695656797
"d18O",1,120,11.7677344682513,3.13938962283879
"N2O",2,120,11.7677344682513,1.84097422027273
"SP",2,120,11.7677344682513,3.49585008912301
"d18O",2,120,11.7677344682513,3.8556732549529
"N2O",3,120,11.7677344682513,2.07730796153677
"SP",3,120,11.7677344682513,7.48425093728559
"d18O",3,120,11.7677344682513,4.61713403447075
"N2O",4,120,11.7677344682513,2.827998118403
"SP",4,120,11.7677344682513,3.55141974154847
"d18O",4,120,11.7677344682513,4.83943316907645
"N2O",5,120,11.7677344682513,0.319748456976521
"SP",5,120,11.7677344682513,7.27792838286321
"d18O",5,120,11.7677344682513,1.91985935205422
"N2O",6,120,11.7677344682513,0.277586966477899
"SP",6,120,11.7677344682513,10.2940177279084
"d18O",6,120,11.7677344682513,3.04172706328665
"N2O",7,120,11.7677344682513,1.40540446715173
"SP",7,120,11.7677344682513,5.2931234767842
"d18O",7,120,11.7677344682513,2.77418038307892
"N2O",8,120,11.7677344682513,1.48095031904132
"SP",8,120,11.7677344682513,10.3071570429109
"d18O",8,120,11.7677344682513,2.67200699881512
"N2O",9,120,11.7677344682513,3.25684851420589
"SP",9,120,11.7677344682513,6.47311220981048
"d18O",9,120,11.7677344682513,8.11232704292207
"N2O",10,120,11.7677344682513,1.02548021817456
"SP",10,120,11.7677344682513,6.85136247709691
"d18O",10,120,11.7677344682513,4.93561181751295
"N2O",11,120,11.7677344682513,2.91051176008913
"SP",11,120,11.7677344682513,3.33157478952694
"d18O",11,120,11.7677344682513,5.67313331042104
"N2O",12,120,11.7677344682513,4.5421599765683
"SP",12,120,11.7677344682513,2.8365435848069
"d18O",12,120,11.7677344682513,7.70622931203112
"N2O",1,7.5,12.5096308106134,0.724998704044798
"SP",1,7.5,12.5096308106134,9.08908123519181
"d18O",1,7.5,12.5096308106134,4.05629070570766
"N2O",2,7.5,12.5096308106134,0.0588058411497377
"SP",2,7.5,12.5096308106134,7.97825565952619
"d18O",2,7.5,12.5096308106134,2.26948738138704
"N2O",3,7.5,12.5096308106134,0.226887624481892
"SP",3,7.5,12.5096308106134,6.99142487020383
"d18O",3,7.5,12.5096308106134,1.39194566504195
"N2O",4,7.5,12.5096308106134,0.443198611312961
"SP",4,7.5,12.5096308106134,6.6173771669819
"d18O",4,7.5,12.5096308106134,3.43072348848023
"N2O",5,7.5,12.5096308106134,0.203467489465162
"SP",5,7.5,12.5096308106134,8.72121467854085
"d18O",5,7.5,12.5096308106134,1.99276940263807
"N2O",6,7.5,12.5096308106134,0.754590298976173
"SP",6,7.5,12.5096308106134,9.83088399093974
"d18O",6,7.5,12.5096308106134,4.22397778907863
"N2O",7,7.5,12.5096308106134,0.259155679573473
"SP",7,7.5,12.5096308106134,13.162311712824
"d18O",7,7.5,12.5096308106134,2.59608855697443
"N2O",8,7.5,12.5096308106134,0.633388250170784
"SP",8,7.5,12.5096308106134,10.182494715184
"d18O",8,7.5,12.5096308106134,2.46127264715355
"N2O",9,7.5,12.5096308106134,0.0908451642178392
"SP",9,7.5,12.5096308106134,11.7605997159938
"d18O",9,7.5,12.5096308106134,1.49266231804899
"N2O",10,7.5,12.5096308106134,0.190368382184964
"SP",10,7.5,12.5096308106134,14.4356639346311
"d18O",10,7.5,12.5096308106134,2.80705862669914
"N2O",11,7.5,12.5096308106134,0.22010853806269
"SP",11,7.5,12.5096308106134,6.50172681419065
"d18O",11,7.5,12.5096308106134,1.93742273003028
"N2O",12,7.5,12.5096308106134,2.950905715384
"SP",12,7.5,12.5096308106134,7.29521488218195
"d18O",12,7.5,12.5096308106134,5.70958412619462
"N2O",1,30,12.5096308106134,0.356651179745519
"SP",1,30,12.5096308106134,7.19598659552404
"d18O",1,30,12.5096308106134,1.81849997699286
"N2O",2,30,12.5096308106134,0.741357048906028
"SP",2,30,12.5096308106134,7.09190959654053
"d18O",2,30,12.5096308106134,1.9526296743001
"N2O",3,30,12.5096308106134,0.196596599913234
"SP",3,30,12.5096308106134,7.09566345057428
"d18O",3,30,12.5096308106134,3.03595416278136
"N2O",4,30,12.5096308106134,0.27857865354913
"SP",4,30,12.5096308106134,7.66812827951082
"d18O",4,30,12.5096308106134,2.19750377073309
"N2O",5,30,12.5096308106134,0.74384186506784
"SP",5,30,12.5096308106134,11.743414437683
"d18O",5,30,12.5096308106134,2.97521163460735
"N2O",6,30,12.5096308106134,0.70085380347404
"SP",6,30,12.5096308106134,7.49038690754145
"d18O",6,30,12.5096308106134,1.9229091242323
"N2O",7,30,12.5096308106134,0.264518901274511
"SP",7,30,12.5096308106134,9.02706347555299
"d18O",7,30,12.5096308106134,1.09319132412926
"N2O",8,30,12.5096308106134,0.704660979381537
"SP",8,30,12.5096308106134,10.8499021270515
"d18O",8,30,12.5096308106134,2.33721928327397
"N2O",9,30,12.5096308106134,1.01881310148134
"SP",9,30,12.5096308106134,7.12631224684092
"d18O",9,30,12.5096308106134,2.67432883813988
"N2O",10,30,12.5096308106134,0.269815837007858
"SP",10,30,12.5096308106134,10.0336630376017
"d18O",10,30,12.5096308106134,3.55357109085143
"N2O",11,30,12.5096308106134,0.735018718502381
"SP",11,30,12.5096308106134,7.15213639068546
"d18O",11,30,12.5096308106134,3.27068409964954
"N2O",12,30,12.5096308106134,1.65274087616564
"SP",12,30,12.5096308106134,5.28758797798788
"d18O",12,30,12.5096308106134,2.91207137848765
"N2O",1,60,12.5096308106134,0.597262006066074
"SP",1,60,12.5096308106134,3.61384074741449
"d18O",1,60,12.5096308106134,3.40188580790125
"N2O",2,60,12.5096308106134,1.05241633770975
"SP",2,60,12.5096308106134,5.19358571077637
"d18O",2,60,12.5096308106134,3.00643246803814
"N2O",3,60,12.5096308106134,1.42983081702016
"SP",3,60,12.5096308106134,6.14323301741402
"d18O",3,60,12.5096308106134,3.96966190545353
"N2O",4,60,12.5096308106134,1.82423762640676
"SP",4,60,12.5096308106134,8.58452901605762
"d18O",4,60,12.5096308106134,3.48770938828076
"N2O",5,60,12.5096308106134,0.3772058333178
"SP",5,60,12.5096308106134,7.73801174522518
"d18O",5,60,12.5096308106134,1.65410539571489
"N2O",6,60,12.5096308106134,0.309609767021262
"SP",6,60,12.5096308106134,8.78789198960531
"d18O",6,60,12.5096308106134,1.39507904825644
"N2O",7,60,12.5096308106134,1.56931046196051
"SP",7,60,12.5096308106134,5.57842239447785
"d18O",7,60,12.5096308106134,4.27338298935021
"N2O",8,60,12.5096308106134,1.26320597386571
"SP",8,60,12.5096308106134,9.50467980414964
"d18O",8,60,12.5096308106134,5.83246886612221
"N2O",9,60,12.5096308106134,1.36336316644537
"SP",9,60,12.5096308106134,6.14550305181195
"d18O",9,60,12.5096308106134,5.10110422113985
"N2O",10,60,12.5096308106134,0.983880899851202
"SP",10,60,12.5096308106134,9.98323608742426
"d18O",10,60,12.5096308106134,2.20412286695225
"N2O",11,60,12.5096308106134,1.68378493395574
"SP",11,60,12.5096308106134,4.88563779876836
"d18O",11,60,12.5096308106134,4.92044487774687
"N2O",12,60,12.5096308106134,2.57920778319679
"SP",12,60,12.5096308106134,4.12090637192268
"d18O",12,60,12.5096308106134,4.24861562285236
"N2O",1,90,12.5096308106134,0.775338301949572
"SP",1,90,12.5096308106134,2.79048513959955
"d18O",1,90,12.5096308106134,4.83032143683057
"N2O",2,90,12.5096308106134,1.4756781500143
"SP",2,90,12.5096308106134,4.82372430923186
"d18O",2,90,12.5096308106134,3.68582017429431
"N2O",3,90,12.5096308106134,2.11125328121158
"SP",3,90,12.5096308106134,7.59662121734007
"d18O",3,90,12.5096308106134,3.55153394847892
"N2O",4,90,12.5096308106134,2.34668785964404
"SP",4,90,12.5096308106134,7.53346397322918
"d18O",4,90,12.5096308106134,5.33519776807168
"N2O",5,90,12.5096308106134,0.359744628777721
"SP",5,90,12.5096308106134,10.4249760512703
"d18O",5,90,12.5096308106134,2.04224165004327
"N2O",6,90,12.5096308106134,0.244900060790374
"SP",6,90,12.5096308106134,3.51167623658231
"d18O",6,90,12.5096308106134,2.52142606420367
"N2O",7,90,12.5096308106134,1.42293223365103
"SP",7,90,12.5096308106134,7.81248896935419
"d18O",7,90,12.5096308106134,4.56862190158375
"N2O",8,90,12.5096308106134,1.26620912406657
"SP",8,90,12.5096308106134,10.6532587074396
"d18O",8,90,12.5096308106134,4.84373862532931
"N2O",9,90,12.5096308106134,2.1708686374673
"SP",9,90,12.5096308106134,3.68090072890771
"d18O",9,90,12.5096308106134,4.18550722908395
"N2O",10,90,12.5096308106134,1.14081198171676
"SP",10,90,12.5096308106134,10.0783324208844
"d18O",10,90,12.5096308106134,2.41942082244223
"N2O",11,90,12.5096308106134,2.45925437547212
"SP",11,90,12.5096308106134,3.86836559328614
"d18O",11,90,12.5096308106134,5.43721786733465
"N2O",12,90,12.5096308106134,3.59695807693286
"SP",12,90,12.5096308106134,2.44417837510813
"d18O",12,90,12.5096308106134,3.90757769230491
"N2O",1,120,12.5096308106134,0.757067675244031
"SP",1,120,12.5096308106134,2.74816696041913
"d18O",1,120,12.5096308106134,3.32046815388887
"N2O",2,120,12.5096308106134,1.82750861260787
"SP",2,120,12.5096308106134,3.48906004037846
"d18O",2,120,12.5096308106134,3.72221320049682
"N2O",3,120,12.5096308106134,2.04287848577575
"SP",3,120,12.5096308106134,7.33528543175361
"d18O",3,120,12.5096308106134,4.74441610152881
"N2O",4,120,12.5096308106134,2.77150629524476
"SP",4,120,12.5096308106134,3.929437968687
"d18O",4,120,12.5096308106134,4.680225852858
"N2O",5,120,12.5096308106134,0.316896681410079
"SP",5,120,12.5096308106134,7.22047588495533
"d18O",5,120,12.5096308106134,2.02298275781019
"N2O",6,120,12.5096308106134,0.272881206018587
"SP",6,120,12.5096308106134,10.4322722456585
"d18O",6,120,12.5096308106134,3.05881131239487
"N2O",7,120,12.5096308106134,1.44903441474332
"SP",7,120,12.5096308106134,5.0627960185362
"d18O",7,120,12.5096308106134,3.17018151388627
"N2O",8,120,12.5096308106134,1.44898370403091
"SP",8,120,12.5096308106134,10.6713906768546
"d18O",8,120,12.5096308106134,2.52413114223244
"N2O",9,120,12.5096308106134,3.33691792303249
"SP",9,120,12.5096308106134,6.75231023082264
"d18O",9,120,12.5096308106134,7.69841406065733
"N2O",10,120,12.5096308106134,1.06017876729362
"SP",10,120,12.5096308106134,6.76962929934934
"d18O",10,120,12.5096308106134,4.56371905415461
"N2O",11,120,12.5096308106134,3.42061447264582
"SP",11,120,12.5096308106134,3.84386662742301
"d18O",11,120,12.5096308106134,5.83523929767838
"N2O",12,120,12.5096308106134,4.20341947020242
"SP",12,120,12.5096308106134,2.91941084763422
"d18O",12,120,12.5096308106134,6.9562668926628
"N2O",1,7.5,13.2982999777954,0.730061280747063
"SP",1,7.5,13.2982999777954,9.42405127048554
"d18O",1,7.5,13.2982999777954,4.16052152647654
"N2O",2,7.5,13.2982999777954,0.0538688762238296
"SP",2,7.5,13.2982999777954,7.51570651768745
"d18O",2,7.5,13.2982999777954,2.24069187712412
"N2O",3,7.5,13.2982999777954,0.219866667046987
"SP",3,7.5,13.2982999777954,6.48715740193736
"d18O",3,7.5,13.2982999777954,1.37798465908082
"N2O",4,7.5,13.2982999777954,0.464883272083568
"SP",4,7.5,13.2982999777954,6.65615302304693
"d18O",4,7.5,13.2982999777954,3.53913615111055
"N2O",5,7.5,13.2982999777954,0.192739491009243
"SP",5,7.5,13.2982999777954,8.6038085949682
"d18O",5,7.5,13.2982999777954,1.92550647253158
"N2O",6,7.5,13.2982999777954,0.760144297986659
"SP",6,7.5,13.2982999777954,9.89289585108401
"d18O",6,7.5,13.2982999777954,3.85958469152986
"N2O",7,7.5,13.2982999777954,0.276195479529226
"SP",7,7.5,13.2982999777954,12.4315668646106
"d18O",7,7.5,13.2982999777954,2.61074377157387
"N2O",8,7.5,13.2982999777954,0.607964898481343
"SP",8,7.5,13.2982999777954,10.1806250958529
"d18O",8,7.5,13.2982999777954,2.38406297237573
"N2O",9,7.5,13.2982999777954,0.0903404049006301
"SP",9,7.5,13.2982999777954,11.7452201476821
"d18O",9,7.5,13.2982999777954,1.54127820509282
"N2O",10,7.5,13.2982999777954,0.187911581268211
"SP",10,7.5,13.2982999777954,12.763652642222
"d18O",10,7.5,13.2982999777954,2.84469835150736
"N2O",11,7.5,13.2982999777954,0.221507987435581
"SP",11,7.5,13.2982999777954,6.62478054582868
"d18O",11,7.5,13.2982999777954,1.99902835891477
"N2O",12,7.5,13.2982999777954,3.25384535923281
"SP",12,7.5,13.2982999777954,7.0357782692364
"d18O",12,7.5,13.2982999777954,5.22772173220089
